"Date","Price","Open","High","Low","Vol.","Change %"
"11/24/2006","1,518.06","1,516.67","1,521.73","1,508.74","","0.09%"
"11/23/2006","1,516.67","1,502.87","1,518.82","1,502.53","","0.94%"
"11/22/2006","1,502.53","1,509.88","1,521.81","1,501.04","","-0.49%"
"11/21/2006","1,509.87","1,490.63","1,513.00","1,490.58","","1.29%"
"11/20/2006","1,490.58","1,500.13","1,505.83","1,485.94","","-0.64%"
"11/17/2006","1,500.11","1,519.00","1,519.01","1,485.55","","-1.24%"
"11/16/2006","1,519.01","1,504.65","1,521.00","1,498.08","","0.96%"
"11/15/2006","1,504.61","1,498.75","1,509.14","1,496.84","","0.39%"
"11/14/2006","1,498.73","1,500.30","1,507.75","1,490.18","","-0.10%"
"11/13/2006","1,500.30","1,503.54","1,511.19","1,495.37","","-0.22%"
"11/10/2006","1,503.55","1,502.86","1,506.76","1,487.28","","0.05%"
"11/09/2006","1,502.86","1,477.41","1,505.11","1,477.37","","1.73%"
"11/08/2006","1,477.37","1,480.88","1,484.38","1,468.62","","-0.24%"
"11/07/2006","1,480.88","1,453.12","1,488.66","1,452.72","","1.94%"
"11/03/2006","1,452.72","1,435.20","1,454.65","1,434.13","","1.22%"
"11/02/2006","1,435.21","1,455.99","1,456.00","1,432.82","","-1.43%"
"11/01/2006","1,456.00","1,426.87","1,458.18","1,426.86","","2.04%"
"10/31/2006","1,426.86","1,403.66","1,427.11","1,399.46","","1.65%"
"10/30/2006","1,403.65","1,434.97","1,434.97","1,400.54","","-2.18%"
"10/27/2006","1,434.97","1,443.07","1,444.39","1,420.02","","-0.56%"
"10/26/2006","1,443.08","1,449.11","1,462.94","1,437.50","","-0.42%"
"10/25/2006","1,449.10","1,429.47","1,449.10","1,424.38","","1.37%"
"10/24/2006","1,429.47","1,439.78","1,444.66","1,416.24","","-0.71%"
"10/23/2006","1,439.74","1,442.80","1,448.06","1,424.77","","-0.21%"
"10/20/2006","1,442.83","1,455.07","1,466.82","1,436.60","","-0.84%"
"10/19/2006","1,455.07","1,448.45","1,455.38","1,438.54","","0.46%"
"10/18/2006","1,448.47","1,424.10","1,451.67","1,422.80","","1.71%"
"10/17/2006","1,424.10","1,438.16","1,457.75","1,421.70","","-0.98%"
"10/16/2006","1,438.13","1,439.69","1,450.99","1,426.53","","-0.10%"
"10/13/2006","1,439.57","1,413.23","1,440.68","1,412.70","","1.90%"
"10/12/2006","1,412.70","1,417.70","1,417.90","1,399.65","","-0.37%"
"10/11/2006","1,417.90","1,409.24","1,418.21","1,387.02","","0.61%"
"10/10/2006","1,409.31","1,412.20","1,421.11","1,394.20","","-0.21%"
"10/09/2006","1,412.24","1,374.72","1,412.95","1,367.00","","2.73%"
"10/06/2006","1,374.71","1,385.14","1,390.05","1,363.06","","-0.75%"
"10/05/2006","1,385.13","1,338.70","1,396.21","1,338.27","","3.50%"
"10/04/2006","1,338.27","1,334.52","1,345.37","1,304.65","","0.28%"
"10/03/2006","1,334.56","1,368.02","1,369.39","1,330.82","","-2.54%"
"10/02/2006","1,369.39","1,367.27","1,384.65","1,358.84","","0.16%"
"09/29/2006","1,367.24","1,368.09","1,379.93","1,351.19","","-0.06%"
"09/28/2006","1,368.09","1,333.55","1,372.75","1,333.55","","2.59%"
"09/27/2006","1,333.55","1,305.87","1,343.28","1,305.77","","2.13%"
"09/26/2006","1,305.77","1,255.51","1,305.77","1,255.48","","4.01%"
"09/25/2006","1,255.48","1,300.21","1,300.21","1,253.38","","-3.44%"
"09/22/2006","1,300.21","1,347.78","1,357.23","1,299.47","","-3.53%"
"09/21/2006","1,347.78","1,368.96","1,376.28","1,338.70","","-1.58%"
"09/20/2006","1,369.40","1,396.06","1,396.07","1,355.67","","-1.91%"
"09/19/2006","1,396.07","1,384.48","1,399.50","1,384.47","","0.84%"
"09/18/2006","1,384.47","1,369.59","1,390.48","1,367.38","","1.09%"
"09/15/2006","1,369.59","1,379.17","1,396.22","1,364.63","","-0.85%"
"09/14/2006","1,381.32","1,384.31","1,412.75","1,379.16","","-0.21%"
"09/13/2006","1,384.16","1,371.46","1,396.04","1,356.99","","0.92%"
"09/12/2006","1,371.58","1,349.81","1,371.83","1,348.82","","1.65%"
"09/11/2006","1,349.28","1,405.86","1,405.87","1,343.57","","-4.03%"
"09/08/2006","1,405.87","1,402.36","1,413.85","1,395.30","","0.25%"
"09/07/2006","1,402.36","1,446.31","1,446.37","1,395.64","","-3.04%"
"09/06/2006","1,446.37","1,481.19","1,481.21","1,443.30","","-2.35%"
"09/05/2006","1,481.21","1,451.30","1,482.21","1,442.70","","2.06%"
"09/04/2006","1,451.30","1,434.05","1,453.38","1,431.26","","1.21%"
"09/01/2006","1,434.01","1,448.72","1,453.72","1,431.33","","-1.02%"
"08/31/2006","1,448.72","1,459.18","1,474.25","1,443.61","","-0.72%"
"08/30/2006","1,459.16","1,450.43","1,466.58","1,450.41","","0.60%"
"08/29/2006","1,450.50","1,450.58","1,475.36","1,441.16","","-0.01%"
"08/28/2006","1,450.58","1,456.73","1,456.86","1,445.29","","-0.42%"
"08/25/2006","1,456.73","1,440.10","1,461.10","1,440.09","","1.16%"
"08/24/2006","1,440.09","1,456.15","1,456.92","1,437.33","","-1.14%"
"08/23/2006","1,456.64","1,456.94","1,468.00","1,438.23","","-0.02%"
"08/22/2006","1,456.93","1,431.05","1,457.03","1,430.93","","1.82%"
"08/21/2006","1,430.93","1,405.03","1,436.24","1,403.44","","1.87%"
"08/18/2006","1,404.73","1,466.71","1,468.32","1,395.98","","-4.24%"
"08/17/2006","1,466.95","1,487.33","1,491.46","1,464.16","","-1.37%"
"08/16/2006","1,487.30","1,476.34","1,495.32","1,463.67","","0.75%"
"08/15/2006","1,476.30","1,475.00","1,477.48","1,435.69","","0.09%"
"08/14/2006","1,474.99","1,479.96","1,498.67","1,471.04","","-0.34%"
"08/11/2006","1,479.96","1,454.28","1,480.66","1,454.27","","1.77%"
"08/10/2006","1,454.27","1,462.65","1,462.68","1,439.76","","-0.57%"
"08/09/2006","1,462.68","1,434.71","1,466.51","1,434.26","","1.95%"
"08/08/2006","1,434.71","1,442.02","1,454.05","1,425.83","","-0.48%"
"08/07/2006","1,441.58","1,449.15","1,449.73","1,423.49","","-0.56%"
"08/04/2006","1,449.73","1,408.21","1,455.33","1,408.20","","2.95%"
"08/03/2006","1,408.20","1,399.31","1,412.15","1,377.96","","0.64%"
"08/02/2006","1,399.27","1,369.90","1,399.55","1,369.51","","2.15%"
"08/01/2006","1,369.87","1,380.30","1,403.64","1,363.67","","-0.75%"
"07/31/2006","1,380.24","1,388.45","1,403.18","1,376.03","","-0.58%"
"07/28/2006","1,388.31","1,392.56","1,394.62","1,367.94","","-0.31%"
"07/27/2006","1,392.59","1,344.65","1,393.68","1,344.43","","3.58%"
"07/26/2006","1,344.43","1,332.89","1,352.86","1,332.35","","0.91%"
"07/25/2006","1,332.35","1,338.47","1,354.98","1,332.03","","-0.40%"
"07/24/2006","1,337.70","1,315.41","1,337.96","1,305.57","","1.69%"
"07/21/2006","1,315.41","1,328.60","1,330.05","1,309.56","","-0.99%"
"07/20/2006","1,328.61","1,332.11","1,356.96","1,325.52","","-0.26%"
"07/19/2006","1,332.11","1,296.45","1,333.29","1,278.16","","2.76%"
"07/18/2006","1,296.37","1,276.91","1,301.36","1,255.05","","1.50%"
"07/17/2006","1,277.19","1,313.05","1,313.09","1,272.77","","-2.73%"
"07/14/2006","1,313.09","1,307.76","1,334.90","1,264.85","","0.41%"
"07/13/2006","1,307.77","1,376.29","1,376.30","1,296.33","","-4.98%"
"07/12/2006","1,376.30","1,368.71","1,395.37","1,368.63","","0.56%"
"07/11/2006","1,368.63","1,384.49","1,389.95","1,366.00","","-1.15%"
"07/10/2006","1,384.49","1,367.37","1,384.49","1,353.19","","1.25%"
"07/07/2006","1,367.38","1,367.20","1,387.23","1,351.47","","0.01%"
"07/06/2006","1,367.20","1,312.87","1,368.63","1,312.79","","4.14%"
"07/05/2006","1,312.79","1,373.76","1,374.21","1,304.85","","-4.47%"
"07/04/2006","1,374.21","1,354.34","1,374.63","1,339.37","","1.47%"
"07/03/2006","1,354.34","1,331.39","1,360.49","1,331.15","","1.72%"
"06/30/2006","1,331.39","1,292.25","1,344.78","1,292.20","","3.03%"
"06/29/2006","1,292.20","1,270.23","1,297.91","1,259.94","","1.73%"
"06/28/2006","1,270.20","1,247.73","1,272.08","1,220.65","","1.80%"
"06/27/2006","1,247.75","1,202.90","1,259.36","1,200.56","","3.73%"
"06/26/2006","1,202.89","1,198.03","1,207.85","1,178.25","","0.41%"
"06/23/2006","1,198.03","1,193.02","1,211.86","1,179.87","","0.42%"
"06/22/2006","1,193.02","1,228.76","1,263.85","1,192.24","","-2.84%"
"06/21/2006","1,227.95","1,235.25","1,249.62","1,199.59","","-0.59%"
"06/20/2006","1,235.19","1,199.45","1,235.70","1,166.27","","2.98%"
"06/19/2006","1,199.45","1,180.55","1,220.49","1,176.54","","1.60%"
"06/16/2006","1,180.55","1,203.36","1,256.27","1,157.70","","-1.89%"
"06/15/2006","1,203.25","1,150.34","1,203.28","1,149.34","","4.69%"
"06/14/2006","1,149.34","1,082.24","1,150.65","1,062.82","","6.20%"
"06/13/2006","1,082.25","1,191.44","1,191.66","1,078.19","","-9.18%"
"06/09/2006","1,191.66","1,173.11","1,229.80","1,173.11","","1.58%"
"06/08/2006","1,173.11","1,270.91","1,270.94","1,172.86","","-7.70%"
"06/07/2006","1,270.94","1,277.48","1,293.76","1,219.98","","-0.51%"
"06/06/2006","1,277.48","1,360.41","1,364.33","1,273.68","","-6.37%"
"06/05/2006","1,364.33","1,363.52","1,389.21","1,343.21","","0.06%"
"06/02/2006","1,363.49","1,298.89","1,365.23","1,298.84","","4.98%"
"06/01/2006","1,298.84","1,281.50","1,299.78","1,268.63","","1.35%"
"05/31/2006","1,281.50","1,303.14","1,317.29","1,254.85","","-1.69%"
"05/30/2006","1,303.53","1,313.90","1,329.14","1,271.58","","-0.79%"
"05/29/2006","1,313.85","1,342.01","1,367.95","1,312.38","","-2.10%"
"05/26/2006","1,341.99","1,275.85","1,348.74","1,274.37","","5.31%"
"05/25/2006","1,274.37","1,216.22","1,284.16","1,191.03","","4.78%"
"05/24/2006","1,216.22","1,265.89","1,268.33","1,180.35","","-3.92%"
"05/23/2006","1,265.89","1,143.77","1,266.51","1,122.41","","10.68%"
"05/22/2006","1,143.76","1,265.85","1,274.42","1,120.06","","-9.65%"
"05/19/2006","1,265.87","1,308.49","1,332.95","1,263.96","","-3.26%"
"05/18/2006","1,308.48","1,343.00","1,343.86","1,272.24","","-2.63%"
"05/17/2006","1,343.86","1,404.15","1,435.23","1,342.42","","-4.28%"
"05/16/2006","1,403.95","1,398.19","1,418.94","1,343.33","","0.41%"
"05/15/2006","1,398.20","1,483.62","1,483.62","1,386.80","","-5.76%"
"05/12/2006","1,483.62","1,534.46","1,534.51","1,482.75","","-3.32%"
"05/11/2006","1,534.51","1,543.82","1,577.49","1,480.67","","-0.60%"
"05/10/2006","1,543.75","1,584.97","1,616.32","1,539.14","","-2.60%"
"05/06/2006","1,585.04","1,562.05","1,585.57","1,562.02","","1.47%"
"05/05/2006","1,562.02","1,560.23","1,575.58","1,547.41","","0.08%"
"05/04/2006","1,560.74","1,531.10","1,561.04","1,516.09","","1.94%"
"05/03/2006","1,531.10","1,538.55","1,564.18","1,524.41","","-0.48%"
"05/02/2006","1,538.41","1,486.85","1,542.07","1,486.85","","3.47%"
"04/28/2006","1,486.85","1,451.05","1,488.90","1,439.66","","2.47%"
"04/27/2006","1,451.06","1,500.66","1,519.00","1,436.08","","-3.30%"
"04/26/2006","1,500.65","1,454.64","1,501.42","1,454.64","","3.16%"
"04/25/2006","1,454.64","1,470.71","1,474.06","1,452.77","","-1.09%"
"04/24/2006","1,470.72","1,458.64","1,472.03","1,458.53","","0.84%"
"04/21/2006","1,458.53","1,449.19","1,460.00","1,435.50","","0.64%"
"04/20/2006","1,449.19","1,457.57","1,468.37","1,444.18","","-0.57%"
"04/19/2006","1,457.57","1,441.56","1,462.34","1,441.52","","1.11%"
"04/18/2006","1,441.52","1,429.63","1,445.75","1,429.58","","0.84%"
"04/17/2006","1,429.58","1,413.24","1,430.73","1,413.24","","1.16%"
"04/14/2006","1,413.24","1,395.57","1,413.26","1,395.57","","1.27%"
"04/13/2006","1,395.57","1,419.40","1,428.19","1,390.40","","-1.68%"
"04/12/2006","1,419.40","1,394.96","1,420.13","1,375.76","","1.75%"
"04/11/2006","1,395.03","1,408.74","1,440.07","1,394.81","","-0.97%"
"04/10/2006","1,408.73","1,374.26","1,410.55","1,360.41","","2.52%"
"04/07/2006","1,374.14","1,344.78","1,377.97","1,334.47","","2.18%"
"04/06/2006","1,344.79","1,337.08","1,361.16","1,336.04","","0.65%"
"04/05/2006","1,336.04","1,308.37","1,338.30","1,308.00","","2.12%"
"04/04/2006","1,308.36","1,316.95","1,327.97","1,301.30","","-0.65%"
"04/03/2006","1,316.93","1,299.19","1,319.07","1,297.04","","1.37%"
"03/31/2006","1,299.19","1,295.72","1,309.48","1,288.90","","0.25%"
"03/30/2006","1,295.98","1,251.87","1,296.25","1,251.82","","3.53%"
"03/29/2006","1,251.82","1,273.08","1,273.17","1,246.41","","-1.67%"
"03/28/2006","1,273.06","1,291.82","1,294.57","1,268.75","","-1.46%"
"03/27/2006","1,291.89","1,291.82","1,305.71","1,290.35","","0.01%"
"03/24/2006","1,291.82","1,289.74","1,295.65","1,266.55","","0.16%"
"03/23/2006","1,289.71","1,280.74","1,300.46","1,278.37","","0.70%"
"03/22/2006","1,280.74","1,262.85","1,280.76","1,254.95","","1.42%"
"03/21/2006","1,262.80","1,272.04","1,272.05","1,253.31","","-0.73%"
"03/20/2006","1,272.05","1,288.33","1,303.40","1,265.37","","-1.26%"
"03/17/2006","1,288.32","1,253.70","1,295.29","1,253.68","","2.76%"
"03/16/2006","1,253.68","1,255.62","1,258.28","1,236.01","","-0.15%"
"03/15/2006","1,255.62","1,240.53","1,258.94","1,235.29","","1.22%"
"03/14/2006","1,240.48","1,275.37","1,292.81","1,224.97","","-2.74%"
"03/13/2006","1,275.37","1,232.90","1,275.63","1,232.77","","3.46%"
"03/10/2006","1,232.77","1,236.63","1,249.70","1,205.30","","-0.31%"
"03/09/2006","1,236.64","1,261.93","1,261.93","1,206.20","","-2.00%"
"03/07/2006","1,261.93","1,334.63","1,336.92","1,256.97","","-5.61%"
"03/06/2006","1,336.92","1,349.06","1,366.09","1,330.84","","-0.90%"
"03/03/2006","1,349.06","1,345.42","1,367.98","1,341.69","","0.27%"
"03/02/2006","1,345.42","1,336.93","1,357.55","1,328.86","","0.66%"
"03/01/2006","1,336.55","1,320.83","1,349.09","1,300.85","","1.19%"
"02/28/2006","1,320.83","1,387.94","1,400.31","1,315.78","","-4.89%"
"02/27/2006","1,388.76","1,399.08","1,424.62","1,369.47","","-0.74%"
"02/26/2006","1,399.08","1,348.67","1,401.94","1,348.67","","3.74%"
"02/22/2006","1,348.67","1,317.97","1,349.07","1,314.87","","2.33%"
"02/21/2006","1,317.98","1,337.28","1,349.12","1,317.61","","-1.44%"
"02/20/2006","1,337.28","1,301.05","1,338.54","1,301.04","","2.79%"
"02/17/2006","1,301.04","1,255.05","1,301.06","1,255.05","","3.66%"
"02/16/2006","1,255.05","1,237.54","1,262.54","1,230.04","","1.41%"
"02/15/2006","1,237.56","1,242.99","1,256.67","1,215.81","","-0.44%"
"02/14/2006","1,242.99","1,238.06","1,274.19","1,229.93","","0.39%"
"02/13/2006","1,238.18","1,229.36","1,245.88","1,215.43","","0.72%"
"02/10/2006","1,229.37","1,237.60","1,245.33","1,220.96","","-0.66%"
"02/09/2006","1,237.60","1,205.04","1,237.60","1,204.32","","2.70%"
"02/08/2006","1,205.05","1,186.08","1,205.67","1,165.09","","1.60%"
"02/07/2006","1,186.08","1,193.86","1,197.83","1,178.46","","-0.68%"
"02/06/2006","1,194.23","1,163.75","1,195.48","1,163.75","","2.62%"
"02/03/2006","1,163.75","1,195.01","1,195.14","1,159.33","","-2.63%"
"02/02/2006","1,195.14","1,201.32","1,204.14","1,186.42","","-0.51%"
"02/01/2006","1,201.32","1,171.44","1,201.35","1,158.12","","2.55%"
"01/31/2006","1,171.44","1,186.81","1,209.08","1,168.10","","-1.26%"
"01/30/2006","1,186.38","1,227.05","1,242.08","1,183.01","","-3.31%"
"01/27/2006","1,227.05","1,187.19","1,227.05","1,187.11","","3.36%"
"01/26/2006","1,187.11","1,179.05","1,196.75","1,175.10","","0.68%"
"01/25/2006","1,179.11","1,163.41","1,182.62","1,156.29","","1.35%"
"01/24/2006","1,163.40","1,144.11","1,163.81","1,144.10","","1.69%"
"01/23/2006","1,144.10","1,169.03","1,169.04","1,136.59","","-2.13%"
"01/20/2006","1,169.03","1,147.80","1,175.22","1,147.80","","1.85%"
"01/19/2006","1,147.80","1,103.06","1,147.98","1,089.57","","3.99%"
"01/18/2006","1,103.71","1,124.75","1,124.79","1,083.61","","-1.87%"
"01/17/2006","1,124.79","1,150.36","1,169.85","1,109.75","","-2.22%"
"01/16/2006","1,150.34","1,114.21","1,151.23","1,112.46","","3.24%"
"01/13/2006","1,114.21","1,129.74","1,141.20","1,099.60","","-1.37%"
"01/12/2006","1,129.74","1,088.04","1,136.07","1,088.03","","3.83%"
"01/11/2006","1,088.03","1,064.91","1,088.60","1,058.93","","2.17%"
"01/10/2006","1,064.91","1,012.31","1,069.30","1,011.00","","5.33%"
"12/30/2005","1,011.00","1,010.11","1,015.65","1,009.11","","0.09%"
"12/29/2005","1,010.11","1,004.58","1,014.19","1,004.57","","0.55%"
"12/28/2005","1,004.57","1,013.30","1,013.41","997.68","","-0.87%"
"12/27/2005","1,013.36","1,018.35","1,022.04","1,013.18","","-0.49%"
"12/26/2005","1,018.35","1,015.95","1,022.25","1,015.90","","0.24%"
"12/23/2005","1,015.95","1,020.38","1,032.73","1,015.09","","-0.43%"
"12/22/2005","1,020.30","1,001.79","1,021.79","1,001.79","","1.85%"
"12/21/2005","1,001.79","995.79","1,002.40","995.79","","0.60%"
"12/20/2005","995.79","1,000.44","1,000.44","976.63","","-0.46%"
"12/19/2005","1,000.44","996.15","1,002.68","991.48","","0.43%"
"12/16/2005","996.15","993.43","999.07","990.69","","0.27%"
"12/15/2005","993.43","997.07","1,004.56","992.27","","-0.37%"
"12/14/2005","997.07","998.90","1,002.16","993.44","","-0.18%"
"12/13/2005","998.90","1,003.17","1,004.82","995.45","","-0.43%"
"12/12/2005","1,003.17","994.92","1,006.82","994.27","","0.83%"
"12/09/2005","994.96","993.77","1,003.88","991.80","","0.12%"
"12/08/2005","993.77","991.71","996.06","970.52","","0.20%"
"12/07/2005","991.76","983.36","997.27","983.36","","0.85%"
"12/06/2005","983.36","985.81","990.42","973.29","","-0.25%"
"12/05/2005","985.81","986.00","999.03","982.06","","-0.02%"
"12/02/2005","985.99","970.35","992.34","970.34","","1.61%"
"12/01/2005","970.34","944.55","970.35","944.55","","2.73%"
"11/30/2005","944.55","937.65","946.15","932.06","","0.74%"
"11/29/2005","937.65","940.26","941.26","927.38","","-0.28%"
"11/28/2005","940.28","940.63","954.96","939.76","","-0.04%"
"11/25/2005","940.63","931.48","941.53","926.11","","0.98%"
"11/24/2005","931.48","920.55","932.34","920.52","","1.19%"
"11/23/2005","920.52","923.84","932.53","920.02","","-0.36%"
"11/22/2005","923.84","930.25","939.73","917.30","","-0.68%"
"11/21/2005","930.12","928.15","944.82","928.13","","0.21%"
"11/18/2005","928.14","929.88","935.99","920.04","","-0.20%"
"11/17/2005","929.99","905.91","933.88","905.86","","2.66%"
"11/16/2005","905.86","904.58","906.01","893.17","","0.11%"
"11/15/2005","904.86","903.94","914.06","898.76","","0.10%"
"11/14/2005","903.94","880.31","905.04","879.29","","2.68%"
"11/11/2005","880.31","874.49","880.86","869.03","","0.66%"
"11/10/2005","874.53","884.87","891.72","874.48","","-1.17%"
"11/09/2005","884.85","880.14","898.36","880.14","","0.54%"
"11/08/2005","880.14","880.42","885.69","871.21","","-0.04%"
"11/07/2005","880.45","880.13","887.43","866.85","","0.04%"
"11/03/2005","880.13","873.36","883.52","869.95","","0.78%"
"11/02/2005","873.34","844.44","873.34","844.43","","3.42%"
"11/01/2005","844.43","842.52","856.67","837.81","","0.23%"
"10/31/2005","842.52","818.64","843.42","818.64","","2.92%"
"10/28/2005","818.64","800.21","821.73","791.52","","2.29%"
"10/27/2005","800.31","819.87","821.49","796.55","","-2.39%"
"10/26/2005","819.87","812.10","822.79","809.87","","0.96%"
"10/25/2005","812.10","821.58","835.89","802.38","","-1.08%"
"10/24/2005","820.94","797.96","826.18","795.32","","2.88%"
"10/21/2005","797.95","791.19","801.17","773.45","","0.85%"
"10/20/2005","791.20","786.56","803.90","786.56","","0.59%"
"10/19/2005","786.56","821.24","821.62","785.65","","-4.27%"
"10/18/2005","821.62","819.89","834.58","819.08","","0.21%"
"10/17/2005","819.87","809.68","829.19","801.99","","1.31%"
"10/14/2005","809.30","841.45","841.45","807.95","","-3.82%"
"10/13/2005","841.45","859.69","859.70","825.75","","-2.12%"
"10/12/2005","859.70","901.55","917.42","857.73","","-4.64%"
"10/11/2005","901.55","871.91","901.76","866.29","","3.40%"
"10/10/2005","871.91","843.53","873.82","843.49","","3.37%"
"10/07/2005","843.49","846.76","858.41","832.36","","-0.35%"
"10/06/2005","846.49","898.99","898.99","840.16","","-5.84%"
"10/05/2005","898.99","939.43","939.44","895.85","","-4.31%"
"10/04/2005","939.44","932.87","957.16","932.87","","0.70%"
"10/03/2005","932.87","892.76","933.78","892.50","","4.52%"
"09/30/2005","892.50","879.19","895.21","879.19","","1.51%"
"09/29/2005","879.19","886.82","895.34","877.71","","-0.85%"
"09/28/2005","886.76","891.70","900.41","877.60","","-0.56%"
"09/27/2005","891.71","853.78","891.97","853.78","","4.44%"
"09/26/2005","853.78","864.56","864.56","847.93","","-1.25%"
"09/23/2005","864.56","860.07","872.94","852.41","","0.52%"
"09/22/2005","860.07","858.85","874.53","856.79","","0.14%"
"09/21/2005","858.85","836.52","860.05","824.25","","2.67%"
"09/20/2005","836.52","834.08","857.23","824.87","","0.29%"
"09/19/2005","834.06","811.27","835.93","809.06","","2.81%"
"09/16/2005","811.27","801.45","817.17","792.37","","1.23%"
"09/15/2005","801.45","790.00","802.22","790.00","","1.45%"
"09/14/2005","790.00","786.26","790.01","776.44","","0.48%"
"09/13/2005","786.26","792.24","796.09","784.74","","-0.75%"
"09/12/2005","792.24","794.93","801.76","788.82","","-0.34%"
"09/09/2005","794.92","773.61","795.55","773.61","","2.75%"
"09/08/2005","773.61","758.01","774.76","755.93","","2.06%"
"09/07/2005","758.01","772.14","779.34","748.46","","-1.83%"
"09/06/2005","772.14","797.45","797.46","772.04","","-3.18%"
"09/05/2005","797.46","803.68","811.33","795.81","","-0.77%"
"09/02/2005","803.67","790.98","804.08","790.11","","1.61%"
"09/01/2005","790.97","784.28","800.32","784.28","","0.85%"
"08/31/2005","784.28","778.38","784.41","766.25","","0.76%"
"08/30/2005","778.38","772.92","788.52","772.91","","0.71%"
"08/29/2005","772.92","768.51","773.64","764.84","","0.58%"
"08/26/2005","768.50","765.86","771.95","765.53","","0.34%"
